"id","participant_id","group_name","event_type","element_id","task_id","timestamp","metadata","session_start"
"679","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:51:53.191514+00","{""url"":""https://mars.nasa.gov/"",""phase"":""part2"",""domain"":""mars.nasa.gov"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:51:53.907Z"",""message_id"":""1781538695236"",""hover_duration_ms"":1139}","2026-06-15 15:07:01.283+00"
"680","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:52:10.630371+00","{""url"":""https://mars.nasa.gov/"",""phase"":""part2"",""domain"":""mars.nasa.gov"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:52:11.170Z"",""message_id"":""1781538695236""}","2026-06-15 15:07:01.283+00"
"681","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:52:10.645419+00","{""url"":""https://mars.nasa.gov/"",""phase"":""part2"",""domain"":""mars.nasa.gov"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:52:11.180Z"",""message_id"":""1781538695236"",""hover_duration_ms"":10}","2026-06-15 15:07:01.283+00"
"682","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:52:10.824758+00","{""url"":""https://mars.nasa.gov/"",""phase"":""part2"",""domain"":""mars.nasa.gov"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:52:11.568Z"",""message_id"":""1781538695236""}","2026-06-15 15:07:01.283+00"
"683","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:52:10.96308+00","{""url"":""https://mars.nasa.gov/"",""phase"":""part2"",""domain"":""mars.nasa.gov"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:52:11.656Z"",""message_id"":""1781538695236"",""hover_duration_ms"":89}","2026-06-15 15:07:01.283+00"
"684","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:52:10.970548+00","{""url"":""https://de.wikipedia.org/wiki/Sol_(Tag)"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:52:11.668Z"",""message_id"":""1781538695236""}","2026-06-15 15:07:01.283+00"
"685","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-click","source-link",,"2026-06-15 15:52:11.87045+00","{""url"":""https://de.wikipedia.org/wiki/Sol_(Tag)"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:52:12.353Z"",""message_id"":""1781538695236""}","2026-06-15 15:07:01.283+00"
"686","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:52:12.122208+00","{""url"":""https://de.wikipedia.org/wiki/Sol_(Tag)"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:52:12.492Z"",""message_id"":""1781538695236"",""hover_duration_ms"":824}","2026-06-15 15:07:01.283+00"
"687","1d235f7b-c971-48df-97f2-d971d86a6027","delta","paste","chat-input",,"2026-06-15 15:53:17.013639+00","{""phase"":""part2"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:53:17.567Z"",""timestamp"":""2026-06-15T15:53:17.567Z"",""pasted_length"":94,""pasted_content"":""Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?"",""input_length_before"":0}","2026-06-15 15:07:01.283+00"
"688","1d235f7b-c971-48df-97f2-d971d86a6027","delta","message-send","chat-input",,"2026-06-15 15:53:17.213232+00","{""phase"":""part2"",""message"":""Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:53:17.958Z"",""message_index"":6}","2026-06-15 15:07:01.283+00"
"689","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","highlight-source-seg_225",,"2026-06-15 15:53:50.464516+00","{""url"":""https://www.si.edu/object/supermarket-scanner%3Anmah_892778"",""phase"":""part2"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:53:51.008Z"",""message_id"":""1781538803960""}","2026-06-15 15:07:01.283+00"
"690","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-click","highlight-source-seg_225",,"2026-06-15 15:53:51.620475+00","{""url"":""https://www.si.edu/object/supermarket-scanner%3Anmah_892778"",""phase"":""part2"",""title"":""Smithsonian: Supermarket Scanner"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:53:52.329Z"",""message_id"":""1781538803960""}","2026-06-15 15:07:01.283+00"
"691","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","highlight-source-seg_225",,"2026-06-15 15:53:51.866263+00","{""url"":""https://www.si.edu/object/supermarket-scanner%3Anmah_892778"",""phase"":""part2"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:53:52.369Z"",""message_id"":""1781538803960"",""hover_duration_ms"":1361}","2026-06-15 15:07:01.283+00"
"692","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:54:16.58623+00","{""url"":""https://de.wikipedia.org/wiki/Universal_Product_Code"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:54:17.129Z"",""message_id"":""1781538803960""}","2026-06-15 15:07:01.283+00"
"693","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:54:16.60776+00","{""url"":""https://de.wikipedia.org/wiki/Universal_Product_Code"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:54:17.155Z"",""message_id"":""1781538803960"",""hover_duration_ms"":26}","2026-06-15 15:07:01.283+00"
"694","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:54:16.804037+00","{""url"":""https://de.wikipedia.org/wiki/Universal_Product_Code"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:54:17.541Z"",""message_id"":""1781538803960""}","2026-06-15 15:07:01.283+00"
"695","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-click","source-link",,"2026-06-15 15:54:17.817083+00","{""url"":""https://de.wikipedia.org/wiki/Universal_Product_Code"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:54:18.455Z"",""message_id"":""1781538803960""}","2026-06-15 15:07:01.283+00"
"696","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:54:17.82398+00","{""url"":""https://de.wikipedia.org/wiki/Universal_Product_Code"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:54:18.513Z"",""message_id"":""1781538803960"",""hover_duration_ms"":972}","2026-06-15 15:07:01.283+00"
"697","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:54:41.552764+00","{""url"":""https://www.gs1.org/standards/barcodes"",""phase"":""part2"",""domain"":""gs1.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:54:42.103Z"",""message_id"":""1781538803960""}","2026-06-15 15:07:01.283+00"
"698","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:54:41.709583+00","{""url"":""https://www.gs1.org/standards/barcodes"",""phase"":""part2"",""domain"":""gs1.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:54:42.252Z"",""message_id"":""1781538803960"",""hover_duration_ms"":149}","2026-06-15 15:07:01.283+00"
"699","1d235f7b-c971-48df-97f2-d971d86a6027","delta","paste","chat-input",,"2026-06-15 15:55:23.870349+00","{""phase"":""part2"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:55:24.415Z"",""timestamp"":""2026-06-15T15:55:24.415Z"",""pasted_length"":148,""pasted_content"":""Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?"",""input_length_before"":0}","2026-06-15 15:07:01.283+00"
"700","1d235f7b-c971-48df-97f2-d971d86a6027","delta","message-send","chat-input",,"2026-06-15 15:55:24.130828+00","{""phase"":""part2"",""message"":""Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:55:24.798Z"",""message_index"":7}","2026-06-15 15:07:01.283+00"
"701","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:56:00.264821+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:00.785Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"702","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:56:00.287382+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:00.838Z"",""message_id"":""1781538930802"",""hover_duration_ms"":53}","2026-06-15 15:07:01.283+00"
"703","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:56:00.526141+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:01.090Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"704","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:56:01.188396+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:01.936Z"",""message_id"":""1781538930802"",""hover_duration_ms"":846}","2026-06-15 15:07:01.283+00"
"705","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:56:01.45592+00","{""url"":""https://www.gps.gov/"",""phase"":""part2"",""domain"":""gps.gov"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:02.195Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"706","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-click","source-link",,"2026-06-15 15:56:01.965695+00","{""url"":""https://www.gps.gov/"",""phase"":""part2"",""domain"":""gps.gov"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:02.566Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"707","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:56:02.164632+00","{""url"":""https://www.gps.gov/"",""phase"":""part2"",""domain"":""gps.gov"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:02.640Z"",""message_id"":""1781538930802"",""hover_duration_ms"":445}","2026-06-15 15:07:01.283+00"
"708","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","highlight-source-seg_719",,"2026-06-15 15:56:08.270416+00","{""url"":""https://www.gpsworld.com/inside-the-box-gps-and-relativity/"",""phase"":""part2"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:08.832Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"709","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","highlight-source-seg_719",,"2026-06-15 15:56:08.283357+00","{""url"":""https://www.gpsworld.com/inside-the-box-gps-and-relativity/"",""phase"":""part2"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:08.841Z"",""message_id"":""1781538930802"",""hover_duration_ms"":9}","2026-06-15 15:07:01.283+00"
"710","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:56:08.365258+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:08.936Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"711","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:56:08.396908+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:08.969Z"",""message_id"":""1781538930802"",""hover_duration_ms"":33}","2026-06-15 15:07:01.283+00"
"712","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:56:08.429157+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:09.193Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"713","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:56:08.485746+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:09.250Z"",""message_id"":""1781538930802"",""hover_duration_ms"":57}","2026-06-15 15:07:01.283+00"
"714","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:56:08.605077+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:09.353Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"715","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-click","source-link",,"2026-06-15 15:56:09.044721+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:09.707Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"716","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:56:09.067029+00","{""url"":""https://de.wikipedia.org/wiki/Global_Positioning_System"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:09.758Z"",""message_id"":""1781538930802"",""hover_duration_ms"":405}","2026-06-15 15:07:01.283+00"
"717","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","highlight-source-seg_719",,"2026-06-15 15:56:35.637917+00","{""url"":""https://www.gpsworld.com/inside-the-box-gps-and-relativity/"",""phase"":""part2"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:36.193Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"718","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","highlight-source-seg_719",,"2026-06-15 15:56:35.684418+00","{""url"":""https://www.gpsworld.com/inside-the-box-gps-and-relativity/"",""phase"":""part2"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:56:36.255Z"",""message_id"":""1781538930802"",""hover_duration_ms"":63}","2026-06-15 15:07:01.283+00"
"719","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","source-link",,"2026-06-15 15:57:13.28577+00","{""url"":""https://www.gps.gov/"",""phase"":""part2"",""domain"":""gps.gov"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:57:13.839Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"720","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","source-link",,"2026-06-15 15:57:13.840085+00","{""url"":""https://www.gps.gov/"",""phase"":""part2"",""domain"":""gps.gov"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:57:14.576Z"",""message_id"":""1781538930802"",""hover_duration_ms"":737}","2026-06-15 15:07:01.283+00"
"721","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-start","highlight-source-seg_719",,"2026-06-15 15:57:14.291909+00","{""url"":""https://www.gpsworld.com/inside-the-box-gps-and-relativity/"",""phase"":""part2"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:57:14.897Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"722","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-click","highlight-source-seg_719",,"2026-06-15 15:57:14.616209+00","{""url"":""https://www.gpsworld.com/inside-the-box-gps-and-relativity/"",""phase"":""part2"",""title"":""GPS World: GPS and Relativity"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:57:15.274Z"",""message_id"":""1781538930802""}","2026-06-15 15:07:01.283+00"
"723","1d235f7b-c971-48df-97f2-d971d86a6027","delta","source-link-hover-end","highlight-source-seg_719",,"2026-06-15 15:57:14.828476+00","{""url"":""https://www.gpsworld.com/inside-the-box-gps-and-relativity/"",""phase"":""part2"",""username"":""zitrone"",""client_ts"":""2026-06-15T15:57:15.327Z"",""message_id"":""1781538930802"",""hover_duration_ms"":430}","2026-06-15 15:07:01.283+00"
"459","cd6461fe-3cd0-4b6d-86b1-0e960bdf9682","gamma","login","login-form-submit",,"2026-06-15 12:02:03.297817+00","{""id"":""cd6461fe-3cd0-4b6d-86b1-0e960bdf9682"",""group"":""gamma"",""phase"":""part1"",""username"":""raya"",""client_ts"":""2026-06-15T12:02:01.325Z"",""participantId"":""cd6461fe-3cd0-4b6d-86b1-0e960bdf9682""}","2026-06-15 12:02:01.324+00"
"491","cd6461fe-3cd0-4b6d-86b1-0e960bdf9682","gamma","message-send","chat-input",,"2026-06-15 12:15:07.9913+00","{""phase"":""part2"",""message"":""Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?"",""username"":""raya"",""client_ts"":""2026-06-15T12:15:07.819Z"",""message_index"":7}","2026-06-15 12:02:01.324+00"
"490","cd6461fe-3cd0-4b6d-86b1-0e960bdf9682","gamma","paste","chat-input",,"2026-06-15 12:15:07.22064+00","{""phase"":""part2"",""username"":""raya"",""client_ts"":""2026-06-15T12:15:06.852Z"",""timestamp"":""2026-06-15T12:15:06.852Z"",""pasted_length"":148,""pasted_content"":""Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?"",""input_length_before"":0}","2026-06-15 12:02:01.324+00"
